None,Arrow Men Black Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Black-Shoes/45600/buy,Rs. 5,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/0e0b25f114c1f17919185aa30fc9ef32_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Black-Shoes/45600/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This pair of shoes from Arrow is just the accessory you need to pep up your look for the weekend. Trust the brand to come up with good looking pieces like this that you just can't ignore.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Black, pointy toed, mid top shoes with zipper closure, pull tab at the heel collar<br/> Tough sole with a stacked heel<br/> Warranty: 3 months</p></li></ul>,26:02:2014,None
None,Arrow Men Brown Casual Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Brown-Casual-Shoes/45583/buy,Rs. 3,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/40a2aea8b25e9b417671bd3e08a949a4_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Brown-Casual-Shoes/45583/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This pair of shoes from Arrow is just the accessory you need to pep up your look for the weekend. Trust the brand to come up with good looking pieces like this that you just can't ignore.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed brown shoes, central lace-ups, low top styling<br/> Padded inner with brand badge on it<br/> Rubber sole with grooves all over<br/> Warranty: 3 months</p></li></ul>,26:02:2014,None
None,Arrow Men Navy Casual Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Navy-Casual-Shoes/125386/buy,Rs. 4,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/Arrow-Men-Navy-Casual-Shoes_3474dc7b517e3b499a1b40b31b28cb52_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Navy-Casual-Shoes/125386/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trust Arrow to come up with trendy pieces like this smart shoe that you just can't ignore. This pair of shoes from the brand is just the accessory you need to pep up your look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, navy blue casual shoes with brown accents, has a leather upper with overlays at the midfoot, branding at the side of the ankle, low tops with central lace-ups, reinforced heel collar<br/>Soft, padded footbed with branding at the heel<br/>Durable outsole with grooves and a slightly upraised heel<br/>Warranty: 3 months against manufacturing defects</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Leather<br/>Use a leather conditioner to clean the product</p></li></ul>,26:02:2014,None
None,Arrow Men Black Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Black-Shoes/45600/buy,Rs. 5,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/0e0b25f114c1f17919185aa30fc9ef32_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Black-Shoes/45600/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This pair of shoes from Arrow is just the accessory you need to pep up your look for the weekend. Trust the brand to come up with good looking pieces like this that you just can't ignore.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Black, pointy toed, mid top shoes with zipper closure, pull tab at the heel collar<br/> Tough sole with a stacked heel<br/> Warranty: 3 months</p></li></ul>,26:02:2014,None
None,Arrow Men Brown Casual Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Brown-Casual-Shoes/45583/buy,Rs. 3,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/40a2aea8b25e9b417671bd3e08a949a4_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Brown-Casual-Shoes/45583/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This pair of shoes from Arrow is just the accessory you need to pep up your look for the weekend. Trust the brand to come up with good looking pieces like this that you just can't ignore.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed brown shoes, central lace-ups, low top styling<br/> Padded inner with brand badge on it<br/> Rubber sole with grooves all over<br/> Warranty: 3 months</p></li></ul>,26:02:2014,None
None,Arrow Men Navy Casual Shoes,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Navy-Casual-Shoes/125386/buy,Rs. 4,499,men-casual-shoes,Casual Shoes,Arrow,http://myntra.myntassets.com/images/style/properties/Arrow-Men-Navy-Casual-Shoes_3474dc7b517e3b499a1b40b31b28cb52_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Arrow/Arrow-Men-Navy-Casual-Shoes/125386/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trust Arrow to come up with trendy pieces like this smart shoe that you just can't ignore. This pair of shoes from the brand is just the accessory you need to pep up your look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, navy blue casual shoes with brown accents, has a leather upper with overlays at the midfoot, branding at the side of the ankle, low tops with central lace-ups, reinforced heel collar<br/>Soft, padded footbed with branding at the heel<br/>Durable outsole with grooves and a slightly upraised heel<br/>Warranty: 3 months against manufacturing defects</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Leather<br/>Use a leather conditioner to clean the product</p></li></ul>,26:02:2014,None
