None,Deborah Extra Lip Liner 01,http://www.myntra.com/Lip-Liner/Deborah/Deborah-Extra-Lip-Liner-01/49148/buy,Rs. 400,women-cosmetics-perfumes,Cosmetics & Perfumes,Deborah,http://myntra.myntassets.com/images/style/properties/Deborah-Natural-Brown-Extra-Lip-Liner-01_862bc130cea52515bee12aaeab2b34d8_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Lip-Liner/Deborah/Deborah-Extra-Lip-Liner-01/49148/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>That water-proof lip liner you were looking for is finally here on Myntra. Deborah's Extra Lip pencil gives a creamy, long-lasting effect. The brand recommends it to line your lips and to increase the intensity of your lip colour.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Creamy textured waterproof <a href="../lip-liner">lip liner</a><br/>Plastic pencil with a good consistency and ultra-long effect<br/>Dermatologically tested</p></li></ul>,26:02:2014,None
None,Deborah Extra Lip Liner 01,http://www.myntra.com/Lip-Liner/Deborah/Deborah-Extra-Lip-Liner-01/49148/buy,Rs. 400,women-cosmetics-perfumes,Cosmetics & Perfumes,Deborah,http://myntra.myntassets.com/images/style/properties/Deborah-Natural-Brown-Extra-Lip-Liner-01_862bc130cea52515bee12aaeab2b34d8_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Lip-Liner/Deborah/Deborah-Extra-Lip-Liner-01/49148/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>That water-proof lip liner you were looking for is finally here on Myntra. Deborah's Extra Lip pencil gives a creamy, long-lasting effect. The brand recommends it to line your lips and to increase the intensity of your lip colour.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Creamy textured waterproof <a href="../lip-liner">lip liner</a><br/>Plastic pencil with a good consistency and ultra-long effect<br/>Dermatologically tested</p></li></ul>,26:02:2014,None
