None,Hanes Men Navy Blue T-shirt,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Navy-Blue-T-shirt/49940/buy,Rs. 259,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/1582b317f772efdc2c902c2318413543_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Navy-Blue-T-shirt/49940/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/><span style="font-style: normal  font-weight;">Revel in the luxurious comfort of a combed cotton fabric in this vest from <a href="/hanes">hanes</a>. Engineered with ComfortFit technology, this vest will contour your body perfectly, stretch to your ease and retain its shape wash after wash.    And what's even better is that this vest comes with a printed brand label on the inner neck - so bid goodbye to those scratchy labels and welcome comfort at its best!</span><br/><br/><strong>Product Details</strong><br/>Navy blue short sleeved vest made of ComfortFit 100% combed cotton single jersey knit fabric, round ribbed neck, brand badge on left sleeve, printed inner branding<br/><br/><strong>Materials and Care</strong><br/>100% cotton<br/>Machine wash warm<br/>Cool iron if needed<br/><br/><strong>Size and <a href="/Fit">Fit</a></strong><br/>Regular fit<br/>The model (height 6'and shoulders 18") is wearing a size M</p></li></ul>,26:02:2014,None
None,Hanes Men Grey Melange Pack of 3 T-shirts,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts/49964/buy,Rs. 899,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts_4c756644cd398a6981e29789af5c3745_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts/49964/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trusted for over 100 years, Hanes provide the ultimate comfort and durability. This knitted T-shirt will keep you cool and airy throughout the day. Team this tee with cotton shorts and fitness shoes for a sweat-free workout session, or wear it when relaxing at home.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Combo pack of three grey crew T-shirts<br/> Luxurious ComfortSoft combed cotton fabric for superior comfort<br/> Lay flat cotton/elastane collar that does not stretch out of shape, wash after wash</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>60% cotton, 40% polyester<br/> Machine wash warm with like colours</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Regular Fit<br/> The model (height 6’ and shoulders 18”) is wearing a size M</p></li></ul>,26:02:2014,None
None,Hanes Men White T-shirt,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-White-T-shirt/60759/buy,Rs. 449,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/Hanes-Men-White-Innerwear-T-shirt_e897bf8fb1b9fd94a7e9c75fd09c7718_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-White-T-shirt/60759/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL', 'XXL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trusted for over 100 years, Hanes provide ultimate comfort and durability. These knitted T-shirts will keep you cool and airy all day long - team them with cotton shorts when you're relaxing at home.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>White V-neck, T-shirt with short grey raglan sleeves with black piping and print on the chest<br/> Flat cotton/elastane collar that does not stretch out of shape, wash after wash</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>100% combed cotton<br/> Machine wash warm with like colours</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Regular fit<br/> The model (height 6' and shoulders 18") is wearing a size L</p></li></ul>,26:02:2014,None
None,Hanes Men White T-shirt,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-White-T-shirt/60759/buy,Rs. 449,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/Hanes-Men-White-Innerwear-T-shirt_e897bf8fb1b9fd94a7e9c75fd09c7718_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-White-T-shirt/60759/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL', 'XXL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trusted for over 100 years, Hanes provide ultimate comfort and durability. These knitted T-shirts will keep you cool and airy all day long - team them with cotton shorts when you're relaxing at home.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>White V-neck, T-shirt with short grey raglan sleeves with black piping and print on the chest<br/> Flat cotton/elastane collar that does not stretch out of shape, wash after wash</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>100% combed cotton<br/> Machine wash warm with like colours</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Regular fit<br/> The model (height 6' and shoulders 18") is wearing a size L</p></li></ul>,26:02:2014,None
None,Hanes Men Grey Melange Pack of 3 T-shirts,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts/49964/buy,Rs. 899,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts_4c756644cd398a6981e29789af5c3745_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Grey-Melange-Pack-of-3-T-shirts/49964/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Trusted for over 100 years, Hanes provide the ultimate comfort and durability. This knitted T-shirt will keep you cool and airy throughout the day. Team this tee with cotton shorts and fitness shoes for a sweat-free workout session, or wear it when relaxing at home.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Combo pack of three grey crew T-shirts<br/> Luxurious ComfortSoft combed cotton fabric for superior comfort<br/> Lay flat cotton/elastane collar that does not stretch out of shape, wash after wash</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>60% cotton, 40% polyester<br/> Machine wash warm with like colours</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Regular Fit<br/> The model (height 6’ and shoulders 18”) is wearing a size M</p></li></ul>,26:02:2014,None
None,Hanes Men Navy Blue T-shirt,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Navy-Blue-T-shirt/49940/buy,Rs. 259,men-tees-polos,T-shirts & Collared Tees,Hanes,http://myntra.myntassets.com/images/style/properties/1582b317f772efdc2c902c2318413543_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Tshirts/Hanes/Hanes-Men-Navy-Blue-T-shirt/49940/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['S', 'M', 'L', 'XL'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/><span style="font-style: normal  font-weight;">Revel in the luxurious comfort of a combed cotton fabric in this vest from <a href="/hanes">hanes</a>. Engineered with ComfortFit technology, this vest will contour your body perfectly, stretch to your ease and retain its shape wash after wash.    And what's even better is that this vest comes with a printed brand label on the inner neck - so bid goodbye to those scratchy labels and welcome comfort at its best!</span><br/><br/><strong>Product Details</strong><br/>Navy blue short sleeved vest made of ComfortFit 100% combed cotton single jersey knit fabric, round ribbed neck, brand badge on left sleeve, printed inner branding<br/><br/><strong>Materials and Care</strong><br/>100% cotton<br/>Machine wash warm<br/>Cool iron if needed<br/><br/><strong>Size and <a href="/Fit">Fit</a></strong><br/>Regular fit<br/>The model (height 6'and shoulders 18") is wearing a size M</p></li></ul>,26:02:2014,None
