None,Q&Q Men Charcoal Grey Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Charcoal-Grey-Dial-Watch/206842/buy,Rs. 1,139,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Charcoal-Grey-Dial-Watch_ba361ef5cd38caf37caa592fee21d50c_images_1080_1440_mini.jpg,Rs. 1,265,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Charcoal-Grey-Dial-Watch/206842/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>A fashion accessory that never fails to make a bold statement is this watch from Q&amp;Q. You can team this timepiece with your casual outfit for a stylish appeal.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a circular case and stainless steel back, has a fixed bezel<br/>Dial style: Charcoal grey, textured dial with branding at the 12 hour mark, red and white hands, silver toned, red and white markings<br/>Features: Screw to reset the time<br/>Strap style: Black, polyurethane strap with a tang clasp closure<br/>Water resistant up to 100 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 41 mm<br/>Strap width: 25 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Grey Toned Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Grey-Toned-Dial-Watch/230538/buy,Rs. 896,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Grey-Toned-Dial-Watch_5782fe24339098897a60a69fbb7cc170_images_1080_1440_mini.jpg,Rs. 995,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Grey-Toned-Dial-Watch/230538/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Adore this watch from Q&amp;Q as it's attractively designed look makes you stand out. Flaunt its classy style and walk in elegance.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Grey dial, has steel toned hour and minute hands with glow-in-the-dark inlay, steel toned seconds hand, white markings, branding on the dial<br/>Features: Screw to reset the time<br/>Strap style: Grey, textured leather strap, has tang clasp<br/>Water resistance up to 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Case width: 44 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men Silver Toned & Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Silver-Toned-&-Black-Dial-Watch/206666/buy,Rs. 2,111,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Silver-Toned-&-Black-Dial-Watch_c35ce95834372d324ffeebe2139905c6_images_1080_1440_mini.jpg,Rs. 2,345,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Silver-Toned-&-Black-Dial-Watch/206666/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>With versatile designs, Q&amp;Q's range of watches are perfect to add a distinctive edge to your look. Keep time in style with this sleek piece!</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Silver toned and white, graphic textured dial, black and white hands and markings, branding on the dial<br/>Features: Screw to reset time<br/>Strap style: Black synthetic strap with white highlights and an adjustable tang clasp closure<br/>Water resistance: Up to 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 42 mm<br/>Strap width: 18 mm</p></li></ul>,26:02:2014,None
None,Q&Q Unisex Sea Green Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Unisex-Sea-Green-Dial-Watch/206788/buy,Rs. 536,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Unisex-Sea-Green-Dial-Watch_3f46b04be02fac117bf553c5b8f8385a_images_1080_1440_mini.jpg,Rs. 595,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Unisex-Sea-Green-Dial-Watch/206788/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Give a style spin to your ordinary attire with this watch from Q&amp;Q. Team this timepiece with your casual outfit for a fashionable look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a circular case and stainless steel back<br/>Dial style: Sea green dial with branding at the 12 hour mark, white hands, has black and white markings <br/>Features: Screw to reset the time<br/>Strap style: Polyurethane strap with a tang clasp closure<br/>Water resistant up to 100 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 30 mm<br/>Strap width: 19 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men Analogue & Digital Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Analogue-&-Digital-Watch/206684/buy,Rs. 2,696,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-Analogue-&-Digital-Watch_8121b40d0321a8588c0901f864c5288a_images_1080_1440_mini.jpg,Rs. 2,995,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Analogue-&-Digital-Watch/206684/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This watch from Q&amp;Q is trendy, stylish and designed for regular use. It offers digital and analogue time-keeping along with many other essential features. It is a great buy for those who enjoy style and elegance.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue and digital watch with a black, round case with markings and has a stainless steel back<br/>Dial style: Black dial with yellow markings, has silver toned hands, branding on the 9 hour mark and digital display apertures<br/>Features: Screw to reset time, four press buttons, one for start and stop, another one for stopwatch with elapsed time measuring mode, daily alarm, countdown timer, dual time mode, birthday mode and time keeping mode, one for light in the dial, one to adjust time, has a digital day and date aperture<br/>Strap style: PU strap with a tang clasp closure and a loop<br/>Water resistant up to 5 BAR<br/>Comes in a signature Q&amp;Q case<br style="color: #333333; font-family: Arial; font-size: 12px; line-height: 18px;"/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 45 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200229/buy,Rs. 803,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Watches_cbcf8be47f887d5e808f45d0593fdbe9_images_1080_1440_mini.jpg,Rs. 945,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200229/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Black dial with steel toned hands and markings, branding at the 12 hour mark<br/>Features: Screw to reset time<br/>Strap style: Stainless steel, bracelet style strap with a fold-over clasp closure<br/>Water resistant<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 32 mm<br/> Strap width: 16 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Navy Touchscreen Digital Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Navy-Touchscreen-Digital-Watch/127824/buy,Rs. 1,256,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Navy-Touchscreen-Digital-Watch_0e198284d0b18c6552a7e9510b456554_images_1080_1440.jpg,Rs. 1,395,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Navy-Touchscreen-Digital-Watch/127824/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Packed with features, this digital watch from Q&amp;   Q has a futuristic vibe. The styling makes it a perfect complement to everyday jeans and tee ensembles.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Digital watch with a navy blue, rectangular resin case, stainless steel back<br/>Dial style: Digital display with day of the week, time, month and date<br/>Features: Sensitive touch pad, calendar, stopwatch, countdown, dual time, alarm, hourly chime, EL back light, mode selection, timekeeping,  24 months long battery life<br/>Strap style: Navy blue, textured PU resin strap with a tang clasp closure<br/>Water resistant up to 10 BAR<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Case Dimensions: 42 mm x 38 mm<br/>Case Thickness: 10 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men White LED Digital Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-LED-Digital-Watch/206727/buy,Rs. 986,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-White-LED-Digital-Watch_4e70f631aae0cf7f94549107068b2b34_images_1080_1440_mini.jpg,Rs. 1,095,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-LED-Digital-Watch/206727/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This LED digital watch from Q&amp;Q combines the best of digital styles and is perfect to lend a sporty edge to your casual attire.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Digital watch with a stainless steel square case<br/>Dial style: Digital LED display<br/>Features: Date and time setting, three press buttons to reset<br/>Strap style: White, PU strap with a tang clasp closure and a loop<br/>Water resistant<br/>Warranty: 1 year against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 40 mm<br/>Strap width: 26 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men White & Silver Toned Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch/206631/buy,Rs. 1,076,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch_85112a375d9c08d1648415471d4ceb0c_images_1080_1440_mini.jpg,Rs. 1,195,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch/206631/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>With versatile designs, Q&amp;Q's range of watches are perfect to add a distinctive edge to your look. Keep time in style with this sleek piece!</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel rectangular case<br/>Dial style: White and silver toned dial, silver toned hands with white accents, silver toned markings, and branding at the 12 hour mark<br/>Features: Screw to reset the time<br/>Strap style: Textured brown leather strap with tan brown accents, cut-out patterns, stitched detail, and a tang clasp closure<br/>Water resistant up to 30 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial dimension: 37 mm x 32 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/230421/buy,Rs. 1,346,sale-men-accessories,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Black-Dial-Watch_a28065099537ee74ca2f35da2184b60a_images_1080_1440_mini.jpg,Rs. 1,495,None,sale,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/230421/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Look stylish with this watch from Q&amp;Q. You can team this timepiece with your jeans and tee for a casual look.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a circular case, and a stainless steel back<br/>Dial style: Black textured dial, has black hands and markings with white and red accents, and branding on the dial<br/>Features: Screw to reset time<br/>Strap style: Black, leather strap with textured detailing and a tang clasp<br/>Water resistant up to 5 BAR<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Case width: 40 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
