None,Reebok Women White Casual Shoes,http://www.myntra.com/Flats/Reebok/Reebok-Women-White-Casual-Shoes/43363/buy,Rs. 3,399,women-sandals-flats,Flats & Ballets,Reebok,http://myntra.myntassets.com/images/style/properties/de23d9f39040534295ccaa432b73c1c4_images_1080_1440_mini.jpg,Rs. 3,999,None,women,http://www.myntra.com/Flats/Reebok/Reebok-Women-White-Casual-Shoes/43363/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['2.5', '3.5', '4.5', '5.5', '6.5', '7.5', '8.5', '9.5'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Reebok always gives you the finest sportswear. When it comes to stylish shoes for women, they don't disappoint. Inherently inclined to provide performance, comfort and durability, you will find these shoes give you the support you need when you're out and about. Wear them with jeans and a colourful tee or with a skirt for a cute girly vibe.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>White, round toed, slip on <a href="../shoes">shoes</a><br/> Synthetic upper with blue stitched detail and overlays, transparent midfoot strap<br/> Soft and padded inner with soft and padded footbed<br/> Slim Tone midsole<br/> Rubber outsole with geometric lugs and grooves in the heel region and midfoot region, extends in front to form the toe guard</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/> Wipe with a clean, dry cloth when needed</p></li></ul>,26:02:2014,None
None,Reebok Women Silver Coloured Casual Shoes,http://www.myntra.com/Flats/Reebok/Reebok-Women-Silver-Coloured-Casual-Shoes/43364/buy,Rs. 2,799,women-sandals-flats,Flats & Ballets,Reebok,http://myntra.myntassets.com/images/style/properties/608187317cd2a8901a8e8006ee901ea1_images_1080_1440_mini.jpg,Rs. 3,999,None,women,http://www.myntra.com/Flats/Reebok/Reebok-Women-Silver-Coloured-Casual-Shoes/43364/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['2.5', '3.5', '4.5', '5.5', '6.5', '7.5', '8.5', '9.5'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Reebok always gives you the finest sportswear. When it comes to stylish shoes for women, they don't disappoint. Inherently inclined to provide performance, comfort and durability, you will find these shoes give you the support you need when you're out and about. Wear them with jeans and a colourful tee or with a skirt for a cute girly vibe.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver, round toed, slip on <a href="../shoes">shoes</a><br/> Synthetic upper with blue stitched detail and overlays, transparent midfoot strap<br/> Soft and padded inner with soft and padded footbed<br/> Slim Tone midsole<br/> Rubber outsole with geometric lugs and grooves in the heel region and midfoot region, extends in front to form the toe guard</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/> Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/synthetic-care">here</a> for the perfect care products for synthetic shoes</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><br/></li></ul>,26:02:2014,None
None,Reebok Women White Casual Shoes,http://www.myntra.com/Flats/Reebok/Reebok-Women-White-Casual-Shoes/43363/buy,Rs. 3,399,women-sandals-flats,Flats & Ballets,Reebok,http://myntra.myntassets.com/images/style/properties/de23d9f39040534295ccaa432b73c1c4_images_1080_1440_mini.jpg,Rs. 3,999,None,women,http://www.myntra.com/Flats/Reebok/Reebok-Women-White-Casual-Shoes/43363/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['2.5', '3.5', '4.5', '5.5', '6.5', '7.5', '8.5', '9.5'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Reebok always gives you the finest sportswear. When it comes to stylish shoes for women, they don't disappoint. Inherently inclined to provide performance, comfort and durability, you will find these shoes give you the support you need when you're out and about. Wear them with jeans and a colourful tee or with a skirt for a cute girly vibe.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>White, round toed, slip on <a href="../shoes">shoes</a><br/> Synthetic upper with blue stitched detail and overlays, transparent midfoot strap<br/> Soft and padded inner with soft and padded footbed<br/> Slim Tone midsole<br/> Rubber outsole with geometric lugs and grooves in the heel region and midfoot region, extends in front to form the toe guard</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/> Wipe with a clean, dry cloth when needed</p></li></ul>,26:02:2014,None
None,Reebok Women Silver Coloured Casual Shoes,http://www.myntra.com/Flats/Reebok/Reebok-Women-Silver-Coloured-Casual-Shoes/43364/buy,Rs. 2,799,women-sandals-flats,Flats & Ballets,Reebok,http://myntra.myntassets.com/images/style/properties/608187317cd2a8901a8e8006ee901ea1_images_1080_1440_mini.jpg,Rs. 3,999,None,women,http://www.myntra.com/Flats/Reebok/Reebok-Women-Silver-Coloured-Casual-Shoes/43364/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['2.5', '3.5', '4.5', '5.5', '6.5', '7.5', '8.5', '9.5'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Reebok always gives you the finest sportswear. When it comes to stylish shoes for women, they don't disappoint. Inherently inclined to provide performance, comfort and durability, you will find these shoes give you the support you need when you're out and about. Wear them with jeans and a colourful tee or with a skirt for a cute girly vibe.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver, round toed, slip on <a href="../shoes">shoes</a><br/> Synthetic upper with blue stitched detail and overlays, transparent midfoot strap<br/> Soft and padded inner with soft and padded footbed<br/> Slim Tone midsole<br/> Rubber outsole with geometric lugs and grooves in the heel region and midfoot region, extends in front to form the toe guard</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/> Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/synthetic-care">here</a> for the perfect care products for synthetic shoes</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><br/></li></ul>,26:02:2014,None
