None,ID Men Black Sandals,http://www.myntra.com/Sandals/ID/ID-Men-Black-Sandals/26545/buy,Rs. 1,485,men-sandals,Casual & Sports Sandals,ID,http://myntra.myntassets.com/images/style/properties/11d4d0f714c65cbbecd51ccdaf6de224_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Sandals/ID/ID-Men-Black-Sandals/26545/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Perfect for casual wear, this floater from <a href="/id">id</a> is the best gift you can offer your feet.<br/> <br/><strong> Upper</strong><br/> Made of blended fabric for durability<br/> Fabric straps for durability and easy maintenance<br/> Cloth lining for a snug, comfortable <a href="/Fit">Fit</a> on the foot<br/> Velcro closures for a snug, customised fit<br/> Brand badge appliqued on the strap<br/> Stitch detailing for enhanced styling<br/> <br/><strong> Midsole</strong><br/> EVA midsole for lightweight feel and shock absorption<br/> <br/><strong> Outsole</strong><br/> Durable rubber outsole for absolute grip<br/> <br/><strong> Care</strong><br/> Wipe surface with damp, clean cloth to remove dirt<br/> Do not wash or store in direct sunlight</p></li></ul>,25:02:2014,None
None,ID Men Black Sandals,http://www.myntra.com/Sandals/ID/ID-Men-Black-Sandals/26545/buy,Rs. 1,485,men-sandals,Casual & Sports Sandals,ID,http://myntra.myntassets.com/images/style/properties/11d4d0f714c65cbbecd51ccdaf6de224_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Sandals/ID/ID-Men-Black-Sandals/26545/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Perfect for casual wear, this floater from <a href="/id">id</a> is the best gift you can offer your feet.<br/> <br/><strong> Upper</strong><br/> Made of blended fabric for durability<br/> Fabric straps for durability and easy maintenance<br/> Cloth lining for a snug, comfortable <a href="/Fit">Fit</a> on the foot<br/> Velcro closures for a snug, customised fit<br/> Brand badge appliqued on the strap<br/> Stitch detailing for enhanced styling<br/> <br/><strong> Midsole</strong><br/> EVA midsole for lightweight feel and shock absorption<br/> <br/><strong> Outsole</strong><br/> Durable rubber outsole for absolute grip<br/> <br/><strong> Care</strong><br/> Wipe surface with damp, clean cloth to remove dirt<br/> Do not wash or store in direct sunlight</p></li></ul>,25:02:2014,None
