None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59526/buy,Rs. 3,075,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_b4f3aea073782d578cacd9871f5134ac_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59526/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star' in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver hoop earring with encrusted CZ diamonds<br/> Lever back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Length of earring: 5 cm</p></li></ul>,26:02:2014,None
None,Lucera Silver Ring,http://www.myntra.com/Ring/Lucera/Lucera-Silver-Ring/59468/buy,Rs. 5,275,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Ring_880eb66d9ac4a486481e01dcad264655_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Ring/Lucera/Lucera-Silver-Ring/59468/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Make this ring your sartorial signature on a monochrome look - fashion addicts will love its unique styling. A season pick-me-up, style this with tonal jewellery and keep wrist jewellery to a minimum to bring out the sparkle of this piece to maximum effect</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Slim silver band with two spherical embellishments with blue and white stones</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Crystals, silver<br/> Wipe with a cotton swab to remove dust</p></li></ul>,26:02:2014,None
None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59528/buy,Rs. 2,900,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_55d2b2c8b6b44c13a78d2b3cf48439c5_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59528/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver earring with a circular base and a dangler, has encrusted CZ diamonds<br/> Lever back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Length of earring: 3 cm</p></li></ul>,26:02:2014,None
None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59524/buy,Rs. 3,675,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_661ed1806c4814524019859bd588c4b1_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59524/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or   'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver hoop earring with encrusted CZ diamonds <br/> Lever back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li></ul>,26:02:2014,None
None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59523/buy,Rs. 3,700,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_7ea068c0af4d348c2271017173fc8fd2_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59523/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver earring with a circular dangler, encrusted with CZ diamonds<br/> Post and back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Length of earring: 3 cm</p></li></ul>,26:02:2014,None
None,Lucera Silver Ring,http://www.myntra.com/Ring/Lucera/Lucera-Silver-Ring/59466/buy,Rs. 5,800,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Ring_827931c1a79c368583b67fe89e462e7a_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Ring/Lucera/Lucera-Silver-Ring/59466/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. Add a sophisticated polish to your minimalist look this season with this Lucera ring. Up the style bar with this trendy piece and style it with tonal accessories.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Heart-shaped <a href="../ring">ring</a> with encrusted CZ diamonds</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver, CZ diamonds<br/> Wipe with a cotton swab to remove dust</p></li></ul>,26:02:2014,None
None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59520/buy,Rs. 7,100,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_34de4c3e4800e3c81bfc81fa3f29cacc_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59520/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver earring with encrusted black and white CZ diamonds<br/> Post and back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Length of bracelet: 3.5 cm</p></li></ul>,26:02:2014,None
None,Lucera Silver Earrings,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59522/buy,Rs. 4,875,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Earrings_8301b7ccfebd2cc5e26b078dc8cb1672_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Earrings/Lucera/Lucera-Silver-Earrings/59522/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today. What makes these earrings a must buy is the fact that these earrings are easily paired and will match most of the outfits in your wardrobe in elegance and style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver hoop earring with encrusted CZ diamonds<br/> Lever back closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver and CZ Diamonds<br/> Wipe with a cotton swab when needed</p></li></ul>,26:02:2014,None
None,Lucera Silver Bangle,http://www.myntra.com/Bangle/Lucera/Lucera-Silver-Bangle/59560/buy,Rs. 4,150,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Bangle_c256a43ecc8d6b5646c35e14ec567144_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Bangle/Lucera/Lucera-Silver-Bangle/59560/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver <a href="../bracelet">bracelet</a> with encrusted CZ diamonds on top<br/> Has an insert clasp closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver, CZ diamonds<br/> Wipe with soft cloth to maintain shine and keep away dust and dirt</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Diameter of bracelet: 5.5 cm</p></li></ul>,26:02:2014,None
None,Lucera Silver Bangle,http://www.myntra.com/Bangle/Lucera/Lucera-Silver-Bangle/59559/buy,Rs. 5,350,women-jewellery,Jewellery,Lucera,http://myntra.myntassets.com/images/style/properties/Lucera-Silver-Bangle_678a355fc13d7d51733a10e13a03cc52_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Bangle/Lucera/Lucera-Silver-Bangle/59559/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Lucera, or 'luminous star'  in Spanish, is designed for fashionistas who like to shine! Lucera fashion jewellery offers contemporary designs to complement the various moods of the modern and fashion conscious woman of today.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Silver <a href="../bracelet">bracelet</a> with encrusted CZ diamonds on top<br/> Has an insert clasp closure</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Silver, CZ diamonds<br/> Wipe with soft cloth to maintain shine and keep away dust and dirt</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Diameter of bracelet: 6 cm</p></li></ul>,26:02:2014,None
