None,ASICS Women Silver Toned Gel-Foundation11 Running Shoes,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes/228096/buy,Rs. 6,699,women-footwear-new-arrivals,Footwear,ASICS,http://myntra.myntassets.com/images/style/properties/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes_a23df5ee13cef4ff82ff2f880f45831d_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes/228096/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['5', '6', '7'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The Gel Foundation 11, from ASICS packs performance, fit and cushioning into a sleek package. Mild to moderate overpronators will enjoy the stable ride provided by the DuoMax® Support System. Pair these with your running ensemble for an effective workout.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, silver toned sports shoes with black, pink and grey accents, multiple branding, central lace-ups, low top styling along with reflective materials<br/>Breathable air mesh upper with Bunion Window, P.H.F (Personal Heel Fit), DuoMax, Solyte Midsole material, Trusstic, Width Specific D, Solyte Lasting 65 along with stitched details, overlays and a reinforced heel collar<br/>Rearfoot and forefoot GEL Cushioning Systems<br/>Soft tongue with branding and cushioned footbed with branding at the heel featuring a removable ComforDry sockliner which can be removed to accommodate a medical orthotic<br/>AHAR ASICS High Abrasion Resistant rubber on the outersole with patterned grooves<br/>Warranty: 3 months from the date of purchase, against manufacturing defects</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Mesh<br/>Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/sports-synthetic-care">here</a> for the perfect care products for synthetic sports shoes</p></li></ul>,26:02:2014,None
None,ASICS Women White GT-1000 Sports Shoes,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-White-GT-1000-Sports-Shoes/207452/buy,Rs. 5,999,women-footwear-new-arrivals,Footwear,ASICS,http://myntra.myntassets.com/images/style/properties/ASICS-Women-White-Gt-1000-Sports-Shoes_6fd825f477c12b980366a0c86d2e7269_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-White-GT-1000-Sports-Shoes/207452/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['5', '6', '7', '8'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The GT-1000?, from ASICS packs performance, fit and cushioning into a sleek package. Mild to moderate overpronators will enjoy the stable ride provided by the DuoMax® Support System.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Round toed, white sports shoes with lavender and blue accents, central lace-ups and low top styling</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Mesh upper with stitched details, overlays, and reinforced heel collar</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Soft tongue withbranding and cushioned footbed with branding at the heel</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">ASICS GEL® cushioning system at the forefoot and backfoot- attenuates shock during impact phase and allows for a smooth transition to midstance</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif; font-size: 11.818181991577148px;">Midsole with DuoMax®- dual density midsole system positioned to enhance support and stability, positioned sport specifically</span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Trusstic System®- reduces the weight of the sole unit while retaining the structural integrity of the shoe</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Rubber outsole with patterned grooves</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Guidance line</span></span><span style="font-family: tahoma, arial, helvetica, sans-serif; font-size: 11.818181991577148px;">®- vertical flex groove decouples the tooling around the line of progression for enhanced gait efficiency</span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Warranty: 3 months from the date of purchase, against manufacturing defects</span></span></p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Mesh and rubber<br/>Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/sports-synthetic-care">here</a> for the perfect care products for synthetic sports shoes</p></li></ul>,26:02:2014,None
None,ASICS Women White GT-1000 Sports Shoes,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-White-GT-1000-Sports-Shoes/207452/buy,Rs. 5,999,women-footwear-new-arrivals,Footwear,ASICS,http://myntra.myntassets.com/images/style/properties/ASICS-Women-White-Gt-1000-Sports-Shoes_6fd825f477c12b980366a0c86d2e7269_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-White-GT-1000-Sports-Shoes/207452/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['5', '6', '7', '8'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The GT-1000?, from ASICS packs performance, fit and cushioning into a sleek package. Mild to moderate overpronators will enjoy the stable ride provided by the DuoMax® Support System.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Round toed, white sports shoes with lavender and blue accents, central lace-ups and low top styling</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Mesh upper with stitched details, overlays, and reinforced heel collar</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Soft tongue withbranding and cushioned footbed with branding at the heel</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">ASICS GEL® cushioning system at the forefoot and backfoot- attenuates shock during impact phase and allows for a smooth transition to midstance</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif; font-size: 11.818181991577148px;">Midsole with DuoMax®- dual density midsole system positioned to enhance support and stability, positioned sport specifically</span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Trusstic System®- reduces the weight of the sole unit while retaining the structural integrity of the shoe</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Rubber outsole with patterned grooves</span></span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Guidance line</span></span><span style="font-family: tahoma, arial, helvetica, sans-serif; font-size: 11.818181991577148px;">®- vertical flex groove decouples the tooling around the line of progression for enhanced gait efficiency</span><br/><span style="font-family: tahoma, arial, helvetica, sans-serif;"><span style="font-size: 11.818181991577148px;">Warranty: 3 months from the date of purchase, against manufacturing defects</span></span></p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Mesh and rubber<br/>Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/sports-synthetic-care">here</a> for the perfect care products for synthetic sports shoes</p></li></ul>,26:02:2014,None
None,ASICS Women Silver Toned Gel-Foundation11 Running Shoes,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes/228096/buy,Rs. 6,699,women-footwear-new-arrivals,Footwear,ASICS,http://myntra.myntassets.com/images/style/properties/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes_a23df5ee13cef4ff82ff2f880f45831d_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Sports-Shoes/ASICS/ASICS-Women-Silver-Toned-Gel-Foundation11-Running-Shoes/228096/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['5', '6', '7'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The Gel Foundation 11, from ASICS packs performance, fit and cushioning into a sleek package. Mild to moderate overpronators will enjoy the stable ride provided by the DuoMax® Support System. Pair these with your running ensemble for an effective workout.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, silver toned sports shoes with black, pink and grey accents, multiple branding, central lace-ups, low top styling along with reflective materials<br/>Breathable air mesh upper with Bunion Window, P.H.F (Personal Heel Fit), DuoMax, Solyte Midsole material, Trusstic, Width Specific D, Solyte Lasting 65 along with stitched details, overlays and a reinforced heel collar<br/>Rearfoot and forefoot GEL Cushioning Systems<br/>Soft tongue with branding and cushioned footbed with branding at the heel featuring a removable ComforDry sockliner which can be removed to accommodate a medical orthotic<br/>AHAR ASICS High Abrasion Resistant rubber on the outersole with patterned grooves<br/>Warranty: 3 months from the date of purchase, against manufacturing defects</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Mesh<br/>Wipe with a clean, dry cloth when needed<br/>Click <a href="http://www.myntra.com/sports-synthetic-care">here</a> for the perfect care products for synthetic sports shoes</p></li></ul>,26:02:2014,None
