None,Arrow Men Accessory Gift Set,http://www.myntra.com/Accessory-Gift-Set/Arrow/Arrow-Men-Accessory-Gift-Set/164241/buy,Rs. 799,men-accessories-new-arrivals,Accessories,Arrow,http://myntra.myntassets.com/images/style/properties/Arrow-Men-Accessory-Gift-Set_03dab6c4161b8cc25bcfe342b2f9cf14_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Accessory-Gift-Set/Arrow/Arrow-Men-Accessory-Gift-Set/164241/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Sure to add a distinctive edge to your look, this stylish accessory set  by Arrow is nothing short of class. The socks and handkerchiefs combo makes for a great gifting option too. Go on and surprise   that special someone with this sleek set.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Accessory gift set consisting of three pair of socks and two handkerchiefs<br/>Three pairs of socks, one in grey, black and blue with diamond patterning<br/>Has elasticated cuffs<br/>Two white cotton handkerchiefs with embroidered branding on it</p></li></ul>,25:02:2014,None
None,Arrow Men Accessory Gift Set,http://www.myntra.com/Accessory-Gift-Set/Arrow/Arrow-Men-Accessory-Gift-Set/164241/buy,Rs. 799,men-accessories-new-arrivals,Accessories,Arrow,http://myntra.myntassets.com/images/style/properties/Arrow-Men-Accessory-Gift-Set_03dab6c4161b8cc25bcfe342b2f9cf14_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Accessory-Gift-Set/Arrow/Arrow-Men-Accessory-Gift-Set/164241/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Sure to add a distinctive edge to your look, this stylish accessory set  by Arrow is nothing short of class. The socks and handkerchiefs combo makes for a great gifting option too. Go on and surprise   that special someone with this sleek set.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Accessory gift set consisting of three pair of socks and two handkerchiefs<br/>Three pairs of socks, one in grey, black and blue with diamond patterning<br/>Has elasticated cuffs<br/>Two white cotton handkerchiefs with embroidered branding on it</p></li></ul>,25:02:2014,None
