None,Spinn Men Newport Black Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Rs. 700,flat-50-sale,Clearance Sale - Flat 50% Off,Spinn,http://myntra.myntassets.com/images/style/properties/07964c3ba7187235d8a2ab65ef77a83f_images_1080_1440_mini.jpg,Rs. 1,399,None,flat,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Newport <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black and red with a flat heel and lace-up fastening with thick, wax-coated laces for slip free knotting<br/>Leather and suede upper with overlays<br/>Well padded collar and tongue (with branding)<br/>EVA padded midsole with foxing at the toe and back foot region<br/>TPR outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth or leather brush</p></li></ul>,26:02:2014,None
None,Spinn Men Black Raptor Casual Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Raptor-Casual-Shoes/70148/buy,Rs. 700,flat-50-sale,Clearance Sale - Flat 50% Off,Spinn,http://myntra.myntassets.com/images/style/properties/Spinn-Men-Black-Raptor-Casual-Shoes_9c049a4b1deea705a23aaf1aec7c8c6c_images_1080_1440_mini.jpg,Rs. 1,399,None,flat,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Raptor-Casual-Shoes/70148/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The Raptor running shoes from Spinn have a cushioned insole that gives a supportive fit, making this pair every runner's delight. The mesh covers and air vents help your feet breathe while the trendy looks are sure to make you stand out in a crowd.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Black and red lace up <a href="/running-shoes">running shoes</a><br/>Padded mesh insole, collar with pull loop and tongue with branding<br/>Synthetic upper with air vents<br/>Air vents and print on the sides of the midfoot region<br/>Rubber frame around the heel collar with branding<br/>Rubber midsole<br/>Rubber outsole with nubs and grooves</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/>Wipe with a clean, dry cloth when needed</p></li></ul>,26:02:2014,None
None,Spinn Men Black Raptor Casual Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Raptor-Casual-Shoes/70148/buy,Rs. 700,flat-50-sale,Clearance Sale - Flat 50% Off,Spinn,http://myntra.myntassets.com/images/style/properties/Spinn-Men-Black-Raptor-Casual-Shoes_9c049a4b1deea705a23aaf1aec7c8c6c_images_1080_1440_mini.jpg,Rs. 1,399,None,flat,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Raptor-Casual-Shoes/70148/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The Raptor running shoes from Spinn have a cushioned insole that gives a supportive fit, making this pair every runner's delight. The mesh covers and air vents help your feet breathe while the trendy looks are sure to make you stand out in a crowd.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Black and red lace up <a href="/running-shoes">running shoes</a><br/>Padded mesh insole, collar with pull loop and tongue with branding<br/>Synthetic upper with air vents<br/>Air vents and print on the sides of the midfoot region<br/>Rubber frame around the heel collar with branding<br/>Rubber midsole<br/>Rubber outsole with nubs and grooves</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/>Wipe with a clean, dry cloth when needed</p></li></ul>,26:02:2014,None
None,Spinn Men Newport Black Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Rs. 700,flat-50-sale,Clearance Sale - Flat 50% Off,Spinn,http://myntra.myntassets.com/images/style/properties/07964c3ba7187235d8a2ab65ef77a83f_images_1080_1440_mini.jpg,Rs. 1,399,None,flat,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Newport <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black and red with a flat heel and lace-up fastening with thick, wax-coated laces for slip free knotting<br/>Leather and suede upper with overlays<br/>Well padded collar and tongue (with branding)<br/>EVA padded midsole with foxing at the toe and back foot region<br/>TPR outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth or leather brush</p></li></ul>,26:02:2014,None
