None,Vivobarefoot Women Evo Blue Shoes,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Evo-Blue-Shoes/60042/buy,Rs. 6,750,women-sports-casual-shoes,Casual & Sports Shoes,VIVOBAREFOOT,http://myntra.myntassets.com/images/style/properties/VIVOBAREFOOT-Women-Black-Shoes_2db2bc80b1e2a4babe1291ac4b7408bc_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Evo-Blue-Shoes/60042/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '6', '7'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>VIVOBAREFOOT redesigns their best-selling Evo to offer thermal protection - ensuring you never have cold feet. Loaded with features this pair offers protection from weather elements so that your favorite outdoor fitness activities aren't compromised by inclement weather. The ergonomic shape of the shoe and zero-drop profile allow the foot to move naturally, and the ultra-thin, patented, puncture-resistant outsole offers maximum proprioception with protection. This multi-purpose, multi-terrain performance product is designed to give you the ultimate barefoot experience wherever you may go.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Blue <a href="/shoes">shoe</a>, PU Hex Flex Cage on upper<br/>Non-toxic, breathable, lightweight, water-resistant thin mesh upper<br/>Central laceups fasten securely; padded tongue; Pull up tab <br/>Removable 3mm Pressed EVA insole for additional thermal protection when necessary<br/>Sole Construction - Multi-Terrain, soft, high abrasion, rubber, ultra-thin sole designed with hex-flex directional grip control and a patented, puncture resistant layer<br/>Soles made from recycled rubber; Dri-lex performance lining with environmentally sustainable Sorona yarn<br/>100% Vegan<br/>With branding</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>PU, EVA, Rubber<br/>Nylon and Lycra lining<br/>Wipe with clean damp cloth to remove dirt</p></li></ul>,26:02:2014,None
None,Vivobarefoot Women Neo Grey Shoes,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Neo-Grey-Shoes/60043/buy,Rs. 4,950,women-sports-casual-shoes,Casual & Sports Shoes,VIVOBAREFOOT,http://myntra.myntassets.com/images/style/properties/VIVOBAREFOOT-Women-Grey-Shoes_3e316a0b887decbee033dd0b38627424_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Neo-Grey-Shoes/60043/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '6'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The bestselling Neo from VIVOBAREFOOT now gets even better. Featuring the VIVOBAREFOOT performance hallmarks - a patented, ultra-thin, puncture-resistant sole, anatomic shape and zero-drop profile - it now has a water-resistant upper and perforated Eco PU toe guard with abrasion-resistant rubber. Eye-catching retro styling is combined with a multi-terrain outsole - so you can reap the benefits of maximum proprioception with protection for skillful barefoot movement on any surface. Look good, feel great and move naturally.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Grey with red accented <a href="/sneakers">sneakers</a><br/>Top stitched overlays, rubberised toe box<br/>Central laceups, padded tongue with loop to stabilise laceups<br/>Reinfoced heel collar; low <a href="/tops">tops</a>; Pull up tab<br/>Upper adhered to outsole<br/>Press EVA Insole, Dri lex microbe shield<br/>Puncture resistant ultra thin rubber outsole with grooves<br/>100% Vegan</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/>Wipe with clean damp cloth to remove dirt</p></li></ul>,26:02:2014,None
None,Vivobarefoot Women Evo Blue Shoes,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Evo-Blue-Shoes/60042/buy,Rs. 6,750,women-sports-casual-shoes,Casual & Sports Shoes,VIVOBAREFOOT,http://myntra.myntassets.com/images/style/properties/VIVOBAREFOOT-Women-Black-Shoes_2db2bc80b1e2a4babe1291ac4b7408bc_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Evo-Blue-Shoes/60042/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '6', '7'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>VIVOBAREFOOT redesigns their best-selling Evo to offer thermal protection - ensuring you never have cold feet. Loaded with features this pair offers protection from weather elements so that your favorite outdoor fitness activities aren't compromised by inclement weather. The ergonomic shape of the shoe and zero-drop profile allow the foot to move naturally, and the ultra-thin, patented, puncture-resistant outsole offers maximum proprioception with protection. This multi-purpose, multi-terrain performance product is designed to give you the ultimate barefoot experience wherever you may go.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Blue <a href="/shoes">shoe</a>, PU Hex Flex Cage on upper<br/>Non-toxic, breathable, lightweight, water-resistant thin mesh upper<br/>Central laceups fasten securely; padded tongue; Pull up tab <br/>Removable 3mm Pressed EVA insole for additional thermal protection when necessary<br/>Sole Construction - Multi-Terrain, soft, high abrasion, rubber, ultra-thin sole designed with hex-flex directional grip control and a patented, puncture resistant layer<br/>Soles made from recycled rubber; Dri-lex performance lining with environmentally sustainable Sorona yarn<br/>100% Vegan<br/>With branding</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>PU, EVA, Rubber<br/>Nylon and Lycra lining<br/>Wipe with clean damp cloth to remove dirt</p></li></ul>,26:02:2014,None
None,Vivobarefoot Women Neo Grey Shoes,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Neo-Grey-Shoes/60043/buy,Rs. 4,950,women-sports-casual-shoes,Casual & Sports Shoes,VIVOBAREFOOT,http://myntra.myntassets.com/images/style/properties/VIVOBAREFOOT-Women-Grey-Shoes_3e316a0b887decbee033dd0b38627424_images_1080_1440_mini.jpg,None,None,women,http://www.myntra.com/Casual-Shoes/VIVOBAREFOOT/Vivobarefoot-Women-Neo-Grey-Shoes/60043/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '6'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The bestselling Neo from VIVOBAREFOOT now gets even better. Featuring the VIVOBAREFOOT performance hallmarks - a patented, ultra-thin, puncture-resistant sole, anatomic shape and zero-drop profile - it now has a water-resistant upper and perforated Eco PU toe guard with abrasion-resistant rubber. Eye-catching retro styling is combined with a multi-terrain outsole - so you can reap the benefits of maximum proprioception with protection for skillful barefoot movement on any surface. Look good, feel great and move naturally.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Grey with red accented <a href="/sneakers">sneakers</a><br/>Top stitched overlays, rubberised toe box<br/>Central laceups, padded tongue with loop to stabilise laceups<br/>Reinfoced heel collar; low <a href="/tops">tops</a>; Pull up tab<br/>Upper adhered to outsole<br/>Press EVA Insole, Dri lex microbe shield<br/>Puncture resistant ultra thin rubber outsole with grooves<br/>100% Vegan</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/>Wipe with clean damp cloth to remove dirt</p></li></ul>,26:02:2014,None
