None,Spinn Men Elevate Brown Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Elevate-Brown-Shoes/36482/buy,Rs. 1,259,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/6e161376ad2b5b1c4ba758a7714351dd_images_1080_1440_mini.jpg,Rs. 1,399,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Elevate-Brown-Shoes/36482/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Elevate <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in dark brown and sea blue, with lace-up fastening with thick, wax-coated laces for slip free knotting <br/>Synthetic and leather upper with synthetic PU overlays<br/>EVA padded midsole<br/>TPU outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth</p></li></ul>,25:02:2014,None
None,Spinn Men Black Elevate Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Elevate-Shoes/36481/buy,Rs. 1,399,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/4b37cae64c8705d953d40e4883478927_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Black-Elevate-Shoes/36481/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Elevate <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black and yellow with lace-up fastening with thick, wax-coated laces for slip free knotting <br/>Synthetic and leather upper with synthetic PU overlays<br/>EVA padded midsole<br/>TPU outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth</p></li></ul>,25:02:2014,None
None,Spinn Men Newport Black Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36485/buy,Rs. 1,104,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/98ba52cc1926a48858c8357d2f33ecd2_images_1080_1440_mini.jpg,Rs. 1,299,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36485/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="../spinn">spinn</a> Newport <a href="../shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black and light grey with a flat heel and lace-up fastening with thick, wax-coated laces for slip free knotting<br/>Leather and suede upper with overlays<br/>Well padded collar and tongue (with branding)<br/>EVA padded midsole with foxing at the toe and back foot region<br/>TPR outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth or leather brush</p></li></ul>,25:02:2014,None
None,Spinn Men Newport Brown Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Brown-Shoes/36487/buy,Rs. 1,189,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/7d55fa7a52b4bc8ce3ea322444248b8b_images_1080_1440_mini.jpg,Rs. 1,399,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Brown-Shoes/36487/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Newport <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in chocolate brown and beige with a flat heel and lace-up fastening with thick, wax-coated laces for slip free knotting<br/>Leather and suede upper with overlays<br/>Well padded collar and tongue (with branding)<br/>EVA padded midsole with foxing at the toe and back foot region<br/>TPR outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth or leather brush</p></li></ul>,25:02:2014,None
None,Spinn Men Agile Black Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Agile-Black-Shoes/36476/buy,Rs. 1,104,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/144a8fd0a2bc4795f2f46f7bfe3038fb_images_1080_1440_mini.jpg,Rs. 1,299,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Agile-Black-Shoes/36476/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note </strong><br/>Created for today's generation, this <a href="../spinn">spinn</a> Agile <a href="../shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black, grey and red with lace-up fastening with thick, wax-coated laces for slip free knotting, and pull tab<br/>Synthetic suede upper with PU overlays<br/>EVA padded midsole<br/>Rubber outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth</p></li></ul>,25:02:2014,None
None,Spinn Men Newport Black Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Rs. 700,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/07964c3ba7187235d8a2ab65ef77a83f_images_1080_1440_mini.jpg,Rs. 1,399,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Newport-Black-Shoes/36486/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="/spinn">spinn</a> Newport <a href="/shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in black and red with a flat heel and lace-up fastening with thick, wax-coated laces for slip free knotting<br/>Leather and suede upper with overlays<br/>Well padded collar and tongue (with branding)<br/>EVA padded midsole with foxing at the toe and back foot region<br/>TPR outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Leather and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth or leather brush</p></li></ul>,25:02:2014,None
None,Spinn Men White Raptor Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-White-Raptor-Shoes/70149/buy,Rs. 979,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/Spinn-Men-White-Raptor-Casual-Shoes_7e81e4368ec252f40b3d9d8e9752422a_images_1080_1440_mini.jpg,Rs. 1,399,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-White-Raptor-Shoes/70149/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>The Spinn Raptor running shoes have a supportive fit and cushioned insole making this pair every runner's delight. The mesh cover helps your feet breathe while the trendy looks put the groove back in your style.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>White and grey lace up <a href="/running-shoes">running shoes</a><br/>Padded mesh insole, collar and tongue with branding<br/>Synthetic upper with air vents<br/>Air vents and print on the sides of the midfoot region<br/>Rubber frame around the heel collar with branding<br/>Rubber midsole and outsole</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic<br/>Wipe with a clean, dry cloth when needed<br/><br/></p></li></ul>,25:02:2014,None
None,Spinn Men Benzeen Brown Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Benzeen-Brown-Shoes/36480/buy,Rs. 1,019,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/57f0c5b2e5a5c1f1a679d3a18a81539e_images_1080_1440_mini.jpg,Rs. 1,199,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Benzeen-Brown-Shoes/36480/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="../spinn">spinn</a> Benzeen <a href="../shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetics. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in brown and maroon, with lace-up fastening with thick, wax-coated laces for slip free knotting <br/><a href="../denim">denim</a> upper with synthetic leather overlays<br/>EVA midsole<br/>TPU outsole with patterned grooves<br/><br/><strong>Material and Care</strong><br/>Canvas and synthetic<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth</p></li></ul>,25:02:2014,None
None,Spinn Men Gen X White Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Gen-X-White-Shoes/36444/buy,Rs. 1,104,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/04c1d9a87214470b21b582dfea5824c0_images_1080_1440_mini.jpg,Rs. 1,299,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Gen-X-White-Shoes/36444/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['4', '5', '6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p><strong>Style Note</strong><br/>Created for today's generation, this <a href="../spinn">spinn</a> Gen X <a href="../shoes">shoe</a> embodies the brand's motto - combining technology and high-octane fashion. We think these are just right for braving the urban jungle, thanks to their nonchalantly sturdy aesthetic. An all-weather staple, the style perfectly suits the cosmopolitan vibe you love!<br/><br/><strong>Product Details</strong><br/>Round toed casual shoe in white and beige with a slightly upraised heel and lace-up fastening<br/>Synthetic and leather upper with nubuck overlays<br/>Well padded collar and tongue (with branding)<br/>Foldable pull tab with branding <br/>Foam EVA midsole with heel tubes to give flexibility and shock support<br/>TPU outsole with patterned grooves<br/>Heel reinforced onto the upper at the toe box to act as a toe guard<br/><br/><strong>Material and Care</strong><br/>Synthetic and leather<br/>Do not machine wash or store in direct sunlight<br/>Remove dust with a dry clean cloth</p></li></ul>,25:02:2014,None
None,Spinn Men Grey Castro Casual Shoes,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Grey-Castro-Casual-Shoes/112698/buy,Rs. 1,189,men-casual-shoes,Casual Shoes,Spinn,http://myntra.myntassets.com/images/style/properties/Spinn-Men-Grey-CASTRO-Casual-Shoes_6d73be387fa33ecf03ebcea1e6869dd5_images_1080_1440_mini.jpg,Rs. 1,399,None,men,http://www.myntra.com/Casual-Shoes/Spinn/Spinn-Men-Grey-Castro-Casual-Shoes/112698/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['6', '7', '8', '9', '10', '11'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>Men and boys always favour sporty casual looks over any other. Making that look easy to style, Spinn gives you these sneakers in metallic grey for a look that is cool and fashionable. Wear with denims and tees.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Round toed, metallic grey shoes with central lace up<br/>Synthetic leather upper with stitched detail, overlays, striped detail at midfoot along with branding and reinforced overlay at heel collar with branding on it<br/>Padded tongue and inner, cushioned footbed with branding at the heel, has branding on the tongue<br/>Rubber midsole<br/>Tough rubber outsole that extends as foxing at forefoot and heel guard at heel, has grooves<br/>Warranty: 3 months</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>PU<br/>Wipe with a clean, dry cloth when needed</p></li></ul>,25:02:2014,None
