None,CAT Men Hemlock Plaid Checked Steamer Shorts,http://www.myntra.com/Shorts/CAT/CAT-Men-Hemlock-Plaid-Checked-Steamer-Shorts/130126/buy,Rs. 2,899,men-shorts,Shorts,CAT,http://myntra.myntassets.com/images/style/properties/CAT-Men-Shorts_b7a4b9bfd6b0f29441a2de7371dea5ee_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Shorts/CAT/CAT-Men-Hemlock-Plaid-Checked-Steamer-Shorts/130126/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['30', '32', '34', '36', '38', '40'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>If you're looking for casual, tough work wear for the outdoors, then CAT is the best pick for your. This pair of checked shorts are subtle yet manly. Team it up with a rugged tee and shoes before setting out.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Beige checked shorts, has a zipper and buttoned closure, two insert pockets on the sides with a coin pocket at the right, belt loops at the waist band, two insert pockets at the back with flap and buttoned closure, brand patch above the right back pocket and folded hem<br/>Our stylist has paired these shorts with a brown leather belt<br/>The shorts will not come with a belt<br/><br/>www.cat.com  (c) 2013 Wolverine World Wide. CAT, CATERPILLAR, their respective  logos, "Caterpillar Yellow" and "Caterpillar Corporate Yellow", as well  as corporate and product identity used herein, are trademarks of  Caterpillar and may not be used without permission. Tata International  Wolverine Brands Limited, distributor of Cat Footwear, Apparel &amp;     Accessories for Wolverine World Wide, SRI Limited &amp;    Grown-Up  Licenses Ltd.  global licensees of Caterpillar Inc.</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>100% Cotton<br/>Machine wash cold</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Original fit<br/>The model (height 6" and waist 32") is wearing size 32"</p></li></ul>,25:02:2014,None
None,CAT Men Blue Denim Striped Steamer Shorts,http://www.myntra.com/Shorts/CAT/CAT-Men-Blue-Denim-Striped-Steamer-Shorts/130263/buy,Rs. 2,899,men-shorts,Shorts,CAT,http://myntra.myntassets.com/images/style/properties/CAT-Men-Shorts_87e20df04ec064b77f6d1924c8e0f96c_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Shorts/CAT/CAT-Men-Blue-Denim-Striped-Steamer-Shorts/130263/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['30', '32', '34', '36', '38', '40'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p></p><p style="margin-bottom: 0in;">CAT is a brand for a man of the outdoors. This pair of verastile Steamer shorts is simple and rugged and designed to endure the toughest of conditions. For a relaxed look, team it up with a tee from the brand and a pair of comfortable sandals for a laid back feel.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Blue, denim striped shorts with heavy enzyme wash, zip fly with button closure, waistband with belt loops with contrast panel towards the inside, two angled front pockets with brand's logo metal trim under the left pocket, two patch pockets at the back with flap and button closure, brand label above right back pocket, rolled leg hem<br/>Our stylist has paired these shorts with a belt<br/>The shorts will not come with a belt </p> <br/><p>www.cat.com (c) 2013 Wolverine World Wide. CAT, CATERPILLAR, their respective logos, "Caterpillar Yellow" and "Caterpillar Corporate Yellow", as well as corporate and product identity used herein, are trademarks of Caterpillar and may not be used without permission. Tata International Wolverine Brands Limited, distributor of Cat Footwear, Apparel &amp;     Accessories for Wolverine World Wide, SRI Limited &amp;     Grown-Up Licenses Ltd.  global licensees of Caterpillar Inc..</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>100% Cotton<br/>Machine wash cold</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Original fit<br/>The model (height 6' and waist 32'') is wearing a size 32</p></li></ul>,25:02:2014,None
None,CAT Men Hemlock Plaid Checked Steamer Shorts,http://www.myntra.com/Shorts/CAT/CAT-Men-Hemlock-Plaid-Checked-Steamer-Shorts/130126/buy,Rs. 2,899,men-shorts,Shorts,CAT,http://myntra.myntassets.com/images/style/properties/CAT-Men-Shorts_b7a4b9bfd6b0f29441a2de7371dea5ee_images_1080_1440_mini.jpg,None,None,men,http://www.myntra.com/Shorts/CAT/CAT-Men-Hemlock-Plaid-Checked-Steamer-Shorts/130126/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['30', '32', '34', '36', '38', '40'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>If you're looking for casual, tough work wear for the outdoors, then CAT is the best pick for your. This pair of checked shorts are subtle yet manly. Team it up with a rugged tee and shoes before setting out.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Beige checked shorts, has a zipper and buttoned closure, two insert pockets on the sides with a coin pocket at the right, belt loops at the waist band, two insert pockets at the back with flap and buttoned closure, brand patch above the right back pocket and folded hem<br/>Our stylist has paired these shorts with a brown leather belt<br/>The shorts will not come with a belt<br/><br/>www.cat.com  (c) 2013 Wolverine World Wide. CAT, CATERPILLAR, their respective  logos, "Caterpillar Yellow" and "Caterpillar Corporate Yellow", as well  as corporate and product identity used herein, are trademarks of  Caterpillar and may not be used without permission. Tata International  Wolverine Brands Limited, distributor of Cat Footwear, Apparel &amp;     Accessories for Wolverine World Wide, SRI Limited &amp;    Grown-Up  Licenses Ltd.  global licensees of Caterpillar Inc.</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>100% Cotton<br/>Machine wash cold</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Original fit<br/>The model (height 6" and waist 32") is wearing size 32"</p></li></ul>,25:02:2014,None
