None,Q&Q Attractive Men Analogue & Digital Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Analogue-&-Digital-Watch/206684/buy,Rs. 2,696,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-Analogue-&-Digital-Watch_8121b40d0321a8588c0901f864c5288a_images_1080_1440_mini.jpg,Rs. 2,995,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Analogue-&-Digital-Watch/206684/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This watch from Q&amp;Q is trendy, stylish and designed for regular use. It offers digital and analogue time-keeping along with many other essential features. It is a great buy for those who enjoy style and elegance.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue and digital watch with a black, round case with markings and has a stainless steel back<br/>Dial style: Black dial with yellow markings, has silver toned hands, branding on the 9 hour mark and digital display apertures<br/>Features: Screw to reset time, four press buttons, one for start and stop, another one for stopwatch with elapsed time measuring mode, daily alarm, countdown timer, dual time mode, birthday mode and time keeping mode, one for light in the dial, one to adjust time, has a digital day and date aperture<br/>Strap style: PU strap with a tang clasp closure and a loop<br/>Water resistant up to 5 BAR<br/>Comes in a signature Q&amp;Q case<br style="color: #333333; font-family: Arial; font-size: 12px; line-height: 18px;"/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 45 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200229/buy,Rs. 803,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Watches_cbcf8be47f887d5e808f45d0593fdbe9_images_1080_1440_mini.jpg,Rs. 945,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200229/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Black dial with steel toned hands and markings, branding at the 12 hour mark<br/>Features: Screw to reset time<br/>Strap style: Stainless steel, bracelet style strap with a fold-over clasp closure<br/>Water resistant<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 32 mm<br/> Strap width: 16 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men White Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-Dial-Watch/206646/buy,Rs. 1,256,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-White-Dial-Watch_31d067eb4689607e23f2245c5833593b_images_1080_1440_mini.jpg,Rs. 1,395,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-Dial-Watch/206646/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case, has a fixed bezel<br/>Dial style: White, textured dial with black accents on the edges, gunmetal toned hands with white inlay, black and white markings, ion plated, branding on the dial<br/>Features: Screw to reset the time<br/>Strap style: Black, textured, leather strap, has overlay with stitched detail and an adjustable tang clasp closure<br/>Water resistance up to 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 40 mm<br/>Strap width: 21 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men White & Silver Toned Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch/206631/buy,Rs. 1,076,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch_85112a375d9c08d1648415471d4ceb0c_images_1080_1440_mini.jpg,Rs. 1,195,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-White-&-Silver-Toned-Dial-Watch/206631/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>With versatile designs, Q&amp;Q's range of watches are perfect to add a distinctive edge to your look. Keep time in style with this sleek piece!</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel rectangular case<br/>Dial style: White and silver toned dial, silver toned hands with white accents, silver toned markings, and branding at the 12 hour mark<br/>Features: Screw to reset the time<br/>Strap style: Textured brown leather strap with tan brown accents, cut-out patterns, stitched detail, and a tang clasp closure<br/>Water resistant up to 30 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial dimension: 37 mm x 32 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men Black & Grey Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch/206639/buy,Rs. 1,643,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch_762aec25e73f960ecf52628657df3d83_images_1080_1440_mini.jpg,Rs. 1,825,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch/206639/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>With versatile designs, Q&amp;Q's range of watches are perfect to add a distinctive edge to your look. Keep time in style with this sleek piece!</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Grey and black dial with textured detail, silver toned hands, black markings, and branding at the 12 hour mark<br/>Features: One chronograph display on the dial and screw to reset the time<br/>Strap style: Textured black leather strap with a tang clasp closure<br/>Water resistant up to 50 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 40 mm<br/>Strap width: 17 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Charcoal Grey Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Charcoal-Grey-Dial-Watch/200223/buy,Rs. 767,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Watches_c89a23dc9ebacb6d0164bafd2243bffa_images_1080_1440_mini.jpg,Rs. 1,095,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Charcoal-Grey-Dial-Watch/200223/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. With a utilitarian appeal, it'll will be a great accessory to wear for power lunches or date nights.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Charcoal grey dial with white hands and markings, branding at the 12 hour mark<br/>Features: Screw to reset time<br/>Strap style: Black, leather strap with stitched detail, has a tang clasp closure<br/>Water resistant upto 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 40 mm<br/> Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Blue Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Blue-Dial-Watch/206604/buy,Rs. 1,301,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Blue-Dial-Watch_8adcb93a9c17ca586c69467173319b1a_images_1080_1440_mini.jpg,Rs. 1,445,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Blue-Dial-Watch/206604/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Blue dial, steel toned hands with white highlights, steel toned markings, branding on the dial<br/>Features: Screw to reset time, date display near the 3 hour mark<br/>Strap style: Stainless steel, bracelet style strap, has a fold-over clasp closure<br/>Water resistance: Up to 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 35 mm<br/>Strap width: 16 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/206645/buy,Rs. 1,886,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Black-Dial-Watch_868d947017a35fbbefaddb6082bce0f4_images_1080_1440_mini.jpg,Rs. 2,095,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/206645/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Black, textured dial, has blue coloured seconds hand, steel toned minute and hour hands with white inlay, steel toned and white markings, ion plated, branding on the dial<br/>Features: Screw to reset the time, date aperture near the 3 hour mark<br/>Strap style: Black leather strap with stitched and perforated detail, has an adjustable tang clasp closure<br/>Water resistance up to 50 m<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 40 mm<br/>Strap width: 21 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men Black Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200227/buy,Rs. 676,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Watches_6def6f17f2ea2b63c13f5f0b0a16b3a6_images_1080_1440_mini.jpg,Rs. 965,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-Black-Dial-Watch/200227/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel rectangular case<br/>Dial style: Black dial with three steel toned hands, branding at the 12 hour mark<br/>Features: Screw to reset time<br/>Strap style: Black, leather, textured strap, with stitched details, has tang clasp closure with loops<br/>Water resistant<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial dimensions: 38 mm x 30 mm<br/> Strap width:23 mm</p></li></ul>,26:02:2014,None
None,Q&Q Attractive Men Black & Grey Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch/206637/buy,Rs. 1,256,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch_2a59ff5db9cdc909b0c7c15f47a26649_images_1080_1440_mini.jpg,Rs. 1,395,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Attractive-Men-Black-&-Grey-Dial-Watch/206637/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>With versatile designs, Q&amp;Q's range of watches are perfect to add a distinctive edge to your look. Keep time in style with this sleek piece!</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: Black and grey dial with textured detail, steel toned hands with white accents, grey and black markings, and branding at the 12 hour mark<br/>Features: Screw to reset the time<br/>Strap style: Textured black leather strap with circular cut-out patterns in off-white accents and a tang clasp closure<br/>Water resistant up to 50 metres<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year from the date of purchase against manufacturing defects</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 42 mm<br/>Strap width: 20 mm</p></li></ul>,26:02:2014,None
None,Q&Q Men White & Silver Toned Dial Watch,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-&-Silver-Toned-Dial-Watch/200231/buy,Rs. 803,men-accessories-new-arrivals,Accessories,Q&Q,http://myntra.myntassets.com/images/style/properties/Q&Q-Men-Watches_7c0fac01947b5ea3f98f90c952849c3d_images_1080_1440_mini.jpg,Rs. 945,None,men,http://www.myntra.com/Watches/Q&Q/Q&Q-Men-White-&-Silver-Toned-Dial-Watch/200231/buy,Sold byVector Ecommerce Pvt Ltd,None,None,single size,None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p>This wrist watch by Q&amp;Q comes at an affordable price. Designed with a classy look and for versatile use, it'll will be a great accessory to wear everyday.</p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Case style: Analogue watch with a stainless steel circular case<br/>Dial style: White and silver toned dial with steel toned hands and markings, branding at the 12 hour mark<br/>Features: Screw to reset time<br/>Strap style: Stainless steel, bracelet style strap with a fold-over clasp closure<br/>Water resistant<br/>Comes in a signature Q&amp;Q case<br/>Warranty: 1 year</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Dial width: 35 mm<br/> Strap width: 15 mm</p></li></ul>,26:02:2014,None
