None,Cally Women Yellow Sandals,http://www.myntra.com/Heels/Cally/Cally-Women-Yellow-Sandals/129500/buy,Rs. 683,women-sandals-wedges,Wedges,Cally,http://myntra.myntassets.com/images/style/properties/Cally-Women-Yellow-Sandals_d60257de4a838a9ed9a73f419ab8555f_images_1080_1440_mini.jpg,Rs. 975,None,women,http://www.myntra.com/Heels/Cally/Cally-Women-Yellow-Sandals/129500/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '7', '8'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p><span style="font-family: arial,sans-serif;">This pair of sandals from Cally boasts of that perfect bright tone, that's all the rage this season. We love </span><span style="font-family: arial,sans-serif;">vibrant lemon yellow upper. </span><span style="font-family: arial,sans-serif;"> Nod to the summery trend, without going over the top with this subtle piece. <br/></span></p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Open toed, yellow sandals with slip on styling<br/>Synthetic upper with studded, sticthed and embellished detailing, has a toe separator<br/>Ligtly padded, smooth footbed with branding at the heel<br/>Tough outsole with grooves<br/>Warranty: 6 months</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic <br/>Wipe with a clean, dry cloth when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Heel height: 2"</p></li></ul>,26:02:2014,None
None,Cally Women Yellow Sandals,http://www.myntra.com/Heels/Cally/Cally-Women-Yellow-Sandals/129500/buy,Rs. 683,women-sandals-wedges,Wedges,Cally,http://myntra.myntassets.com/images/style/properties/Cally-Women-Yellow-Sandals_d60257de4a838a9ed9a73f419ab8555f_images_1080_1440_mini.jpg,Rs. 975,None,women,http://www.myntra.com/Heels/Cally/Cally-Women-Yellow-Sandals/129500/buy,Sold byVector Ecommerce Pvt Ltd,None,None,['3', '4', '5', '7', '8'],None,<ul class="mk-pdpv1-product-helper mk-cf"><li class="desc-main-title">Product Description</li><li class="desc-sub-title">Style Note</li><li class="desc-sub-text " itemprop="description"><p><span style="font-family: arial,sans-serif;">This pair of sandals from Cally boasts of that perfect bright tone, that's all the rage this season. We love </span><span style="font-family: arial,sans-serif;">vibrant lemon yellow upper. </span><span style="font-family: arial,sans-serif;"> Nod to the summery trend, without going over the top with this subtle piece. <br/></span></p></li><li class="desc-sub-title ">Product Details</li><li class="desc-sub-text"><p>Open toed, yellow sandals with slip on styling<br/>Synthetic upper with studded, sticthed and embellished detailing, has a toe separator<br/>Ligtly padded, smooth footbed with branding at the heel<br/>Tough outsole with grooves<br/>Warranty: 6 months</p></li><li class="desc-sub-title ">Material &amp; Care</li><li class="desc-sub-text "><p>Synthetic <br/>Wipe with a clean, dry cloth when needed</p></li><li class="desc-sub-title">Size &amp; Fit</li><li class="desc-sub-text"><p>Heel height: 2"</p></li></ul>,26:02:2014,None
